null,EGKA,egka,GGKA,GSKV,GGKV,GSKA,lib
553.960022,212.080002,10920.36035,366.519989,262.23999,330.880005,102.519997,167.639999
55,1646.47998,1349.47998,731.719971,30.799999,407.880005,389.839996,297.440002
724.23999,1924.119995,116.599998,448.799988,31.68,85.360001,223.520004,88.879997
146.520004,4797.759766,1499.959961,908.159973,27.280001,111.32,113.519997,511.720001
128.039993,1565.52002,1262.359985,548.23999,82.279999,151.800003,44,401.279999
794.200012,4255.680176,300.079987,594.880005,64.68,96.800003,216.039993,101.639999
333.959991,2219.360107,1198.559937,1568.599976,1289.199951,72.599998,77,363.440002
365.639984,2327.159912,3466.76001,644.599976,316.359985,143.880005,613.799988,406.559998
54.119999,1450.679932,986.47998,1169.52002,85.360001,63.360001,490.600006,157.080002
313.720001,3120.919922,1371.040039,730.400024,41.360001,247.720001,23.76,72.599998
900.23999,689.47998,1992.76001,550.440002,59.400002,311.959991,145.199997,210.759995
73.919998,1514.47998,473.880005,824.559998,74.800003,313.279999,130.240005,151.360001
130.679993,1884.959961,1657.040039,156.639999,45.32,326.920013,154,69.959999
608.080017,2616.23999,592.23999,355.519989,496.320007,399.959991,147.839996,378.839996
95.040001,3218.600098,1824.679932,631.840027,51.040001,219.119995,724.679993,189.639999
135.080002,1246.959961,320.320007,616,73.040001,430.76001,73.919998,171.160004
75.239998,2228.600098,1160.280029,248.600006,60.720001,353.76001,66,126.720001
87.120003,5787.759766,928.400024,711.47998,97.68,116.599998,73.040001,193.600006
179.959991,1921.040039,3457.080078,519.640015,156.639999,49.720001,34.759998,518.320007
50.599998,167.199997,2251.47998,579.039978,167.639999,58.079998,123.199997,193.600006
367.839996,3218.159912,1306.800049,744.47998,168.080002,342.76001,101.639999,208.559998
52.360001,589.599976,2997.280029,496.320007,67.32,106.919998,341,29.039999
81.400002,2673.439941,970.640015,1001,93.720001,113.519997,102.519997,214.720001
1287,2867.47998,922.679993,764.279968,77.440002,53.239998,35.639999,205.479996
215.600006,2296.800049,822.799988,1446.719971,84.040001,88.440002,220.880005,69.959999
158.399994,960.080017,6603.52002,1247.400024,44.439999,143.880005,195.800003,237.600006
234.520004,1038.839966,1806.640015,1002.320007,139.919998,290.399994,34.32,66.879997
558.359985,10657.67969,610.719971,690.799988,40.919998,303.600006,91.519997,57.639999
109.559998,1098.680054,1186.680054,240.679993,70.839996,404.359985,307.119995,36.959999
196.679993,2662.879883,6281.879883,953.919983,84.479996,68.639999,154.440002,155.319992
102.959999,640.640015,344.519989,337.919983,139.039993,44.439999,22.440001,244.199997
127.159996,2542.320068,638.880005,1136.52002,101.199997,130.240005,299.639984,88.879997
83.159996,1643.400024,218.679993,785.400024,83.599998,770.440002,247.279999,54.560001
858,2983.639893,407.440002,504.679993,133.759995,131.559998,733.039978,265.76001
633.599976,895.839966,1145.319946,84.919998,160.160004,96.800003,61.599998,28.6
445.279999,2142.800049,2119.47998,451.880005,43.560001,336.600006,99.879997,93.279999
74.800003,1087.680054,10305.67969,1599.400024,39.16,67.760002,375.320007,72.599998
151.360001,1367.079956,12417.24023,304.040009,106.479996,388.959991,303.160004,146.960007
203.279999,394.679993,1635.920044,1006.279968,411.399994,656.47998,352.440002,98.559998
189.199997,1573.880005,302.720001,841.719971,53.239998,78.760002,50.599998,53.239998
300.079987,1622.719971,11592.24023,506.880005,1054.680054,104.720001,84.040001,191.839996
183.919998,2338.600098,652.52002,473.440002,91.519997,106.919998,311.519989,68.639999
67.32,1379.400024,1748.119995,781,181.720001,726,446.160004,181.279999
45.32,791.559998,920.039978,454.959991,105.599998,372.679993,469.040009,568.47998
125.839996,3228.719971,1628.880005,1775.400024,143.440002,192.720001,566.279968,128.479996
90.199997,2632.959961,64.68,1171.719971,219.559998,119.239998,182.160004,694.320007
220,2617.560059,366.519989,1454.640015,48.400002,155.319992,521.400024,210.759995
284.23999,19714.19922,437.799988,839.080017,257.839996,242.440002,123.199997,350.679993
1292.280029,2176.23999,1207.800049,1903.880005,141.679993,44.880001,196.240005,404.799988
243.319992,288.639984,7963.560059,243.319992,150.039993,28.16,164.119995,49.279999
75.68,2261.600098,2359.280029,1455.52002,69.519997,90.199997,471.23999,217.360001
1062.160034,1151.040039,1031.800049,184.360001,92.839996,80.080002,99.879997,110.879997
633.159973,1210.880005,573.76001,4915.239746,215.600006,66.879997,48.400002,112.199997
141.679993,1587.959961,578.159973,132.440002,239.360001,97.68,52.360001,183.039993
126.279999,15546.08008,2239.600098,631.840027,111.32,54.119999,182.160004,176.880005
194.039993,2365.879883,683.76001,2262.919922,51.48,292.600006,161.919998,340.559998
211.639999,1464.319946,1110.119995,1868.23999,87.120003,130.679993,192.279999,575.52002
112.199997,2206.600098,1217.47998,589.599976,312.399994,142.559998,153.119995,72.599998
1472.23999,1473.119995,2349.600098,363,138.160004,112.639999,165.440002,257.399994
90.199997,3259.52002,4471.279785,630.52002,53.239998,55.880001,53.68,179.520004
148.720001,1296.23999,5563.799805,539.440002,39.599998,293.480011,405.23999,399.519989
977.23999,2933.919922,176,941.159973,40.919998,91.519997,74.360001,144.759995
604.559998,2409.879883,3530.560059,3676.639893,109.120003,219.119995,721.159973,522.719971
150.479996,7960.919922,8216.120117,1008.47998,190.080002,195.800003,153.559998,93.720001
367.399994,1471.359985,3286.800049,1000.559998,37.400002,107.360001,55,489.279999
572,7789.319824,20029.67969,697.839966,26.84,64.239998,58.52,70.839996
1679.040039,3592.159912,12560.24023,432.519989,44.880001,160.160004,80.959999,154.880005
856.679993,914.76001,2668.600098,1988.359985,47.959999,245.520004,53.68,173.360001
70.400002,4149.640137,707.080017,595.76001,163.240005,77,143,106.040001
522.279968,7208.080078,1731.839966,829.400024,253.880005,102.519997,84.479996,187
452.76001,2238.719971,2711.719971,310.200012,126.279999,157.080002,219.119995,75.68
575.960022,1077.559937,900.23999,141.240005,73.919998,640.640015,82.279999,17.16
51.040001,549.559998,736.559998,153.559998,58.079998,60.720001,44.880001,88.440002
562.320007,1224.959961,1792.119995,280.720001,52.360001,30.799999,88,58.52
881.320007,1119.800049,5536.52002,142.559998,254.319992,610.279968,201.080002,58.959999
127.159996,1316.920044,4435.200195,992.640015,91.080002,162.800003,189.199997,234.080002
155.319992,2303.399902,701.359985,817.080017,91.080002,287.76001,645.039978,120.559998
121.879997,10233.95996,1100.880005,689.919983,124.519997,335.279999,149.600006,53.68
109.559998,1597.640015,432.079987,2408.119873,847,611.599976,254.759995,122.760002
122.760002,2948.439941,2013,330.880005,79.199997,143,411.839996,151.360001
77.440002,2120.800049,1639,399.079987,459.359985,173.360001,44.439999,67.32
151.360001,402.160004,3520.439941,239.800003,83.599998,116.599998,135.520004,88
96.360001,5987.52002,1584.880005,392.919983,31.68,73.040001,172.479996,242.440002
146.960007,1316.920044,592.23999,1372.359985,118.800003,365.200012,105.599998,103.839996
328.679993,1626.23999,1045,458.919983,61.16,82.720001,532.840027,295.23999
68.639999,2029.280029,2081.199951,842.599976,79.639999,168.959991,48.84,130.240005
44.880001,1330.559937,340.559998,1523.719971,100.32,128.479996,84.479996,86.239998
194.919998,3619.439941,1444.959961,321.639984,64.68,168.520004,95.040001,356.839996
171.160004,1734.040039,313.720001,2171.840088,64.239998,660.440002,73.919998,153.559998
102.959999,2512.840088,1846.23999,325.160004,201.959991,36.079998,58.959999,99.440002
61.599998,1515.800049,1343.76001,5577,142.559998,95.040001,62.040001,179.959991
282.040009,2275.679932,1321.76001,1002.320007,66,203.279999,73.040001,51.919998
186.559998,889.23999,6515.52002,927.960022,72.599998,154.880005,73.919998,219.119995
19.799999,891.440002,10793.63965,329.559998,126.720001,424.160004,154.880005,62.040001
128.919998,1159.400024,4092.879883,197.559998,120.120003,25.959999,24.639999,101.639999
208.559998,705.76001,915.640015,824.559998,49.720001,226.600006,77,48.400002
376.639984,3580.280029,1066.119995,677.159973,111.32,278.519989,55.439999,95.919998
711.919983,373.559998,7897.560059,397.320007,226.600006,602.359985,618.200012,49.279999
113.080002,14508.55957,813.119995,1359.160034,157.080002,176.440002,182.600006,219.559998
51.919998,2272.600098,238.039993,164.119995,38.279999,188.319992,276.76001,71.720001
411.839996,264.440002,1781.119995,1046.76001,80.519997,55.439999,95.040001,129.800003
460.679993,6823.959961,125.839996,959.200012,71.279999,31.68,269.720001,180.839996
60.279999,1697.959961,3860.560059,1635.47998,152.240005,83.159996,147.839996,114.839996
468.160004,1547.920044,121.440002,490.160004,347.600006,62.040001,159.720001,87.120003
136.399994,2204.399902,937.200012,352.880005,135.520004,53.68,100.760002,139.919998
124.959999,1637.23999,658.23999,773.52002,80.080002,111.32,291.720001,647.23999
64.239998,2474.560059,1196.359985,1226.719971,89.32,99,115.279999,67.760002
217.800003,3696.439941,2104.52002,5770.160156,296.559998,480.480011,1072.280029,227.479996
44,3134.119873,575.960022,599.279968,615.559998,230.559998,218.679993,102.080002
92.400002,7791.080078,561,242.880005,22.879999,1141.800049,772.640015,118.800003
128.919998,12539.55957,778.799988,2906.639893,90.199997,186.559998,57.639999,110.440002
538.119995,9085.120117,310.200012,6503.200195,36.959999,67.32,487.519989,616.440002
134.639999,5995.879883,3216.840088,1716.880005,67.760002,264,309.76001,113.519997
1187.559937,2042.920044,770.440002,993.52002,76.559998,61.599998,135.520004,152.240005
612.47998,1161.160034,1976.47998,173.800003,96.360001,150.479996,127.159996,4293.52002
345.839996,3082.199951,963.159973,23.76,83.599998,164.119995,50.16,296.559998
290.839996,976.359985,894.080017,3948.560059,53.68,188.319992,42.68,112.639999
101.199997,2216.719971,793.320007,338.799988,51.48,335.279999,780.559998,440.440002
104.279999,693.880005,1958.880005,4371.399902,307.119995,163.240005,94.159996,71.279999
476.519989,2130.919922,13607.43945,661.76001,131.559998,63.799999,123.199997,469.040009
401.279999,1252.680054,1832.599976,3501.52002,29.039999,402.600006,79.639999,370.040009
96.360001,3392.840088,1115.400024,273.23999,91.519997,633.599976,79.199997,268.399994
282.480011,1375.439941,1833.47998,574.640015,69.959999,106.040001,194.919998,356.839996
90.199997,2384.360107,378.839996,295.679993,128.039993,456.720001,292.160004,51.48
93.279999,2882.879883,2533.959961,1210.880005,145.639999,419.76001,42.239998,414.480011
38.720001,3253.359863,791.559998,425.040009,112.199997,123.199997,80.959999,127.159996
43.560001,1333.640015,3422.320068,443.959991,30.799999,132,670.119995,491.480011
107.360001,1883.640015,4472.600098,165.880005,105.599998,704,135.080002,70.400002
297,6992.040039,1634.160034,420.639984,129.360001,174.240005,36.959999,57.639999
277.639984,777.039978,1388.199951,454.959991,113.519997,159.720001,49.279999,47.52
485.76001,568.039978,15661.36035,1452.880005,150.919998,54.560001,136.399994,446.600006
119.239998,3253.800049,2684.439941,282.920013,113.959999,119.239998,93.279999,404.359985
377.959991,1230.680054,4187.919922,1438.800049,42.239998,43.119999,63.360001,99.879997
66,2387.879883,835.119995,1232,70.839996,209.440002,216.919998,101.199997
90.639999,1316.040039,18304,1225.400024,94.159996,267.959991,82.720001,47.079998
137.720001,1383.359985,5119.399902,227.919998,284.679993,154.440002,147.839996,131.559998
244.639999,3776.959961,249.039993,711.919983,62.040001,141.240005,104.279999,234.080002
131.559998,783.640015,550.880005,440.880005,97.68,122.760002,52.360001,120.559998
192.720001,333.959991,1588.839966,198.440002,77.879997,114.400002,227.039993,215.160004
69.959999,784.080017,1361.359985,6747.399902,109.559998,1281.719971,394.23999,134.639999
244.199997,11992.63965,2794,359.480011,69.080002,62.040001,137.720001,156.639999
102.959999,1327.920044,856.23999,1433.52002,181.279999,139.919998,113.080002,266.639984
270.600006,958.320007,717.640015,1560.679932,85.800003,242.440002,54.560001,146.080002
646.799988,1890.23999,10611.04004,2136.199951,45.759998,54.560001,113.519997,529.76001
335.279999,2286.679932,1009.359985,1623.599976,58.52,506.880005,352.880005,55.880001
190.959991,1092.959961,297.880005,1002.76001,52.799999,213.399994,752.400024,94.599998
867.23999,2226.399902,2201.76001,428.559998,122.760002,244.199997,73.919998,458.919983
51.040001,834.23999,226.600006,383.679993,68.639999,331.76001,80.519997,309.76001
451,1203.400024,782.76001,387.639984,33,86.239998,43.119999,456.720001
139.479996,793.76001,13698.51953,554.400024,183.039993,158.839996,63.360001,235.399994
400.839996,6762.359863,1084.599976,795.080017,66.879997,80.519997,208.119995,92.839996
81.839996,996.159973,1101.76001,487.959991,143.880005,77,1023,54.560001
177.319992,1712.47998,4815.799805,599.279968,83.159996,151.800003,261.799988,70.400002
73.919998,1610.839966,2730.639893,2954.159912,59.84,53.239998,299.639984,246.839996
789.359985,1534.280029,1725.23999,193.160004,66,202.399994,64.68,69.519997
80.519997,1421.199951,1099.559937,438.23999,51.48,212.520004,42.68,408.320007
135.080002,1987.920044,11320.32031,4777.52002,36.959999,330.880005,129.360001,55
68.639999,494.119995,1937.76001,542.960022,68.199997,120.559998,450.559998,24.639999
119.239998,1021.23999,2098.360107,362.559998,70.839996,225.279999,67.32,427.23999
176.440002,1759.559937,1076.680054,660,44,660.440002,531.52002,140.360001
402.600006,920.47998,850.080017,1005.400024,106.040001,47.52,373.119995,166.759995
56.759998,1801.800049,810.47998,635.359985,38.279999,103.839996,234.080002,88.440002
1012.440002,1141.800049,154,1944.800049,52.360001,201.959991,53.239998,274.559998
183.039993,2130.919922,611.159973,657.359985,29.92,237.160004,95.040001,1338.920044
125.400002,2504.040039,198,1128.599976,282.920013,180.839996,325.600006,533.719971
379.720001,1932.47998,1067,226.600006,162.800003,215.600006,83.159996,1064.800049
671.880005,2546.280029,815.76001,787.599976,77.440002,143.880005,141.240005,60.720001
139.919998,6347.439941,509.079987,1512.280029,359.480011,265.76001,117.040001,286
46.639999,1102.640015,2845.47998,326.040009,82.720001,177.319992,336.160004,212.959991
375.320007,1761.319946,374.880005,2483.360107,22.879999,630.080017,616.880005,173.800003
35.639999,1734.920044,4986.52002,709.719971,216.479996,581.23999,115.720001,170.279999
381.040009,4078.359863,83.599998,3266.119873,173.800003,537.679993,89.32,588.719971
140.360001,1769.679932,3802.040039,1066.559937,136.399994,137.279999,556.159973,59.84
184.360001,3056.679932,792.440002,2744.280029,86.239998,48.400002,143.440002,103.400002
181.720001,8492,4942.52002,1267.199951,73.040001,110,73.040001,462.440002
713.679993,2489.080078,2130.040039,2593.360107,161.039993,142.559998,557.919983,92.400002
203.279999,1408.880005,708.839966,1239.47998,163.679993,119.239998,157.080002,165
109.120003,3156.119873,1378.079956,54.560001,330.880005,196.679993,335.720001,130.240005
129.360001,804.320007,417.119995,839.960022,97.68,148.720001,73.480003,172.919998
88.879997,1097.359985,1240.800049,421.079987,205.919998,95.479996,63.360001,137.279999
73.480003,1628.439941,1069.640015,1918.400024,54.560001,80.519997,167.639999,60.720001
429,2210.560059,339.23999,1024.76001,37.400002,158.839996,56.32,93.720001
152.240005,2499.199951,2186.800049,702.679993,162.800003,161.919998,563.200012,118.800003
172.039993,624.359985,1815.439941,859.320007,60.720001,40.919998,32.119999,391.160004
425.040009,3663.879883,1024.76001,984.279968,46.200001,142.559998,44,75.239998
84.919998,2276.119873,1298,158.399994,232.759995,150.919998,512.159973,236.720001
177.759995,939.400024,1277.76001,1341.119995,131.119995,89.760002,67.32,790.23999
1389.959961,2726.23999,182.160004,608.080017,98.559998,80.080002,160.160004,74.360001
57.639999,799.919983,3542,2387,161.039993,69.080002,362.559998,221.759995
368.720001,13243.55957,1160.719971,381.919983,67.760002,263.119995,109.559998,173.800003
580.359985,2471.040039,685.960022,106.040001,39.599998,33,77.879997,449.23999
359.919983,1137.400024,3002.560059,252.119995,425.919983,80.519997,81.839996,138.600006
332.200012,4634.959961,1195.47998,2017.400024,69.519997,189.199997,313.279999,60.720001
